,name
38507,"Футболка Premium Stretch, Slimfit,  женская, размер XL, черная"
38509,ПЭ переходник   d 90 - 63 мм/SDR 11/753 908 671
38511,300-3829-01 Держатель 3
38513,300-3383-01 Держатель
38515,335-3093-00 Ремень (16х614 мм)
38517,"Самоклеящаяся отделочная экстерьерная пленка DecorS Refit, 73 мкм, 610 мм*25 м, базальт"
38518,"PI Полиимид DuPont Vespel SP-1 12,7x254x254 mm"
38520,"Магнитный винил с ПВХ покрытием для сольвентной печати 0,5 мм (0,4мм винил, 0,1 мм ПВХ), 0,62*30 м, мат, E"
38521,"Каландр масляный JC-26B 800*1700 мм, 54 кВт, 2 пневмовала"
38523,"Каландр масляный JC-26B 800*1800 мм, 56 кВт, 2 пневмовала"
38525,"Полиэтиленовый(ПЭ-1000)  112П-профиль/натуральный/2000х112(51,2)х10 мм"
38527,Пленка SAV 80 mc V-Jet 000 прозрачная 50/1520 матовая
38528,Пленка SAV 80 mc V-Jet 000 прозрачная 50/1520 глянцевая
38529,"Баннер Vikuflex ламинированный Frontlit 440гр, 50x3.2м мат 500Dx300D, 18x12"
38530,"Баннер короткий Fresh литой Frontlit 460гр, 45х3.2 мат 1000Dx1000D, 18x18"
38531,"Тентовая ткань 650 гр.,2,5*65м, 1000*1000 20*20, серый, полуглянец"
38532,"Пленка световозвращающая Oralite 5300 030 1,235*50 м, красная"
38533,"Пленка для печати полимерная Orajet 3551 G RA 101, 1,52*50 м, 70 мкм, белая, глянцевая"
38534,"Магнитный винил без покрытия 0,5 мм, 0,62*30 м, E"
38535,Стритлайн 2000 х 800 арочный БЕЗ ПОЛЯ (штендер) белый
38537,"Самоклеящаяся зеркальная пленка Uniondelta Deltafilm R SILVER EXTERIOR VLT 15%, 2 MIL, 1,52*30 м, 60 мкм, серебряный"
38538,"Самоклеящаяся зеркальная пленка Uniondelta Deltafilm TITANIUM VLT 5%, 2 MIL, 1,52*30 м, 50 мкм, серебряный"
38539,"Термопленка NOVA-FLEX REFLEX, 0.5*9 м, 6430 - серебро"
38540,"Стритлайн 1,31х0,68 зеленый сплошное поле"
38542,"Пленка световозвращающая Oralite 5300 050 1,235*50 м, синяя"
38543,Пленка SAV 80 mc V-Jet 000 прозрачная 50/1270 глянцевая
38544,"Пленка литая самоклеящаяся Oracal 970 G 622 1,52*25 м"
38545,Лист ПК LTC 10 /2RS/1700  2100x500 бронза Нестандарт
38547,Бурт/ПЭ100/д-280 мм/753 798 547
38549,"Мини ""Х-файл"" СНЯТ С ПРОИЗВОДСТВА"
38551,"Клейкая лента двусторонняя Lepe Pasky LP-911 0,8 мм*12 мм*33 м"
38552,"Клейкая лента двусторонняя Lepe Pasky LP-911 0,8 мм*15 мм*33 м"
38553,"Клейкая лента двусторонняя Lepe Pasky LP-911 0,8 мм*25 мм*33 м"
38554,"Образец Клей цианакрилатный ML-112, 50 г. Сверхтекучий"
38556,Профиль 1L trim  серебро мат
38557,Лист полиэтиленовый/низкого давления/Polystone G black/черный/3000х1500х40 мм
38559,Вспененный листовой ПВХ Vikupor 5*2050*3050 мм белый
38561,"Промо-рулон Магнитный винил с клеевым слоем 0,7 мм, 0,62*1,5 м"
38563,Фотобумага для печати водными/пигментными чернилами 220гр белая 30/1070 матовая
38564,"Самоклеящаяся спаттерная пленка Uniondelta Deltafilm SPUTTER NICHROME VLT 50%, 2 MIL, 1,52*30 м, 50 мкм, свинцовый"
38565,"Промо-рулон Обои Indorian (HOME ART Песок) виниловые на полиэстеровой основе 1,07*2 м"
38566,"Бумага синтетическая (PP) Coleido, 1,27*30 м, 150 г/м2, 200 мк, мат"
38567,"Пленка литая самоклеящаяся Oracal 951 G 052, 1,26*50 м, 50 мкм, лазурно-синяя, глянцевая"
38568,"Пленка самоклеящаяся Oracal 8100 F 076 1,26*25 м серая телеком транслюцентная (НЕ ПРОИЗВОДИТСЯ)"
38569,Лист ПК LTC 8 /2RS/1500 2100x570 прозрач.
38571,Профиль 2L trim  серебро
38573,ПЭ отвод 90о d-32/753 018 608
38575,"Прокладка SteriPad 780х780х3 мм, 225 отв., 25 мм"
38577,Доска/полиэтилен натуральный/600х300х10 мм
38579,"Ложная сетка 135г/кв.м, 1,65*98,35м. Термотрансфер."
38580,"Самба Manoor негорючая 195 г/м2, 3,2*31м, Сольвент, Латекс, УФ"
38581,"Герметик Akfix Р635, термостойкий, полиуретановый, 600 мл, серый"
38583,Лента ПВХ для текстильного профиля светлая
38584,"Герметик быстроcохнущий Akfix 637FC, полиуретановый, 600 мл, черный"
38586,"Образец вспененный листовой ПВХ Кармапласт 0,4 ИП 10*2030*3050 мм (о7708)"
38588,Антигравийная полиуретановая пленка KDX Matt (Образец А3)
38590,Лист ПК сот. Sotalight 2100х12000х6мм прозрачный
38592,"Ложная сетка 140г/кв.м, 1,65*54,4 Термотрансфер, New"
38593,"Пленка световозвращающая Oralite 6710 050 1,235*50 м, синяя, для дорожных знаков по ГОСТ 32945, ГОСТ Р52290"
38594,"Брошюра KDX (на английском) 16,5*10 см"
38596,"Пленка световозвращающая Oralite 9910 010 1,235*50 м, белая, для дорожных знаков по ГОСТ 32945, ГОСТ Р52290"
38597,"Пленка световозвращающая Oralite 9910 030 1,235*50 м, красная, для дорожных знаков по ГОСТ 32945, ГОСТ Р52290"
38598,"Пленка световозвращающая Oralite 9910 050 1,235*50 м, синяя, для дорожных знаков по ГОСТ 32945, ГОСТ Р52290"
38599,"Баннер Bold! ламинированный Frontlit 440гр, 50x1.37м мат 500Dx300D, 18x12"
38600,Каландр CPT-20 advanced Ширина: 120см Диаметр вала: 21см
38602,"Герметик для дерева и паркета Akfix AS608, 310 мл, грецкий орех"
38604,"Лезвие OLFA OL-KB перовое, 6 мм (25 шт.)"
38605,"Образец Световозвращающая микропризматическая пленка Lucentis ANt-8000 печатная белая, тип Б, класс IIб 1,22х45,7м (с маркировкой) (А4)"
38607,"Самоклеящаяся зеркальная пленка Uniondelta Deltafilm TITANIUM VLT 20%, 2 MIL, 1,52*30 м, 50 мкм, серебряный"
38608,Лист Sustamid 6 natural 3000*620*16 mm натуральный
38610,106-5929-00 Пружина
38612,Каландр CPT-20 adanced Ширина: 200см Диаметр вала: 42см
38614,Лист полиэтиленовый/низкого давления/Polystone G natural/натуральный/3000х1500х15 мм
38616,Лист ПВХ Trovidur EN 7011 2000x1000x4 мм серый
38618,106-5928-00 Пружина
38620,Каландр CPT-20 adanced Ширина: 180см Диаметр вала: 60см
38622,Каландр CPT-20 adanced Ширина: 190см Диаметр вала: 60см
38624,"Обои Indorian (HOME ART Холст) виниловые на полиэстеровой основе 2,8*50 м, негорючие"
38625,"Пленка световозвращающая Oralite 9910 029 1,235*50 м, флуоресцентная желто-зеленая, для дорожных знаков по ГОСТ 32945, ГОСТ Р52290"
38626,Лист акрил. Plexiglas XT 4х2050х3050 молочное PL 05070
38628,Лист ПВХ Unext Strong 8*2030*3050 мм белый
38630,Образец А4 пленка самоклеящаяся Foletti F020 М матовая темно-желтая (о9020)
38632,"Баннер Bold! ламинированный Frontlit 400гр, 50x1.6м мат 500Dx300D, 18x12"
38633,"Баннер Bold! ламинированный Blackout, двухсторонний, 440гр, 50x1.6м мат 300Dx300D, 40x42"
38634,"Баннер Bold! ламинированный транслюцентный Backlit 510гр, 50x1.6 мат 500Dx500D, 18x12"
38635,"Баннер Bold! ламинированный транслюцентный Backlit 510гр, 50x3.2 глянец 500Dx500D, 18x12"
38636,"Баннер Bold! ламинированный Frontlit 440гр, 50x2.2м мат 500Dx300D, 18x12"
38637,"Баннер Bold! ламинированный Frontlit 440гр, 50x1.1м мат 500Dx300D, 18x12"
38638,"Баннер Bold! ламинированный Frontlit 440гр, 50x2.5м мат 500Dx300D, 18x12"
38639,"Баннер Bold! ламинированный Frontlit 440гр, 50x1.2м мат 500Dx300D, 18x12"
38640,"Баннер Bold! ламинированный Frontlit 440гр, 50x1.6м мат 500Dx300D, 18x12"
38641,"Баннер Bold! ламинированный Frontlit 440гр, 50x3.2м мат 500Dx300D, 18x12"
38642,106-4651-02 Пружина
38644,"Труба полипропиленовая D=160, 14,6мм х 5м"
38646,"Самба Manoor Pro 180 г/м2, 1,6*30 м, Сольвент, Латекс, УФ"
38647,"Самба Manoor Pro негорючая 175 г/м2, 3,2*30м, Сольвент, Латекс, УФ"
38648,"Самоклеящаяся спаттерная пленка Uniondelta Deltafilm SPUTTER NICHROME VLT 20%, 2 MIL, 1,52*30 м, 50 мкм, свинцовый"
38649,"Баннер Bold! ламинированный Frontlit 440гр, 50x1.0м мат 500Dx300D, 18x12"
38650,Лист ПВХ Vikupor 6x2050x3050 мм белый
38651,Крышка  3930  золото анод.  1 м
38653,Стритлайн 1315х620 арочный С РАЗДЕЛЬНЫМ ПОЛЕМ белый
38655,ПВХ панель (SIMOPOR E 2030x3050х10 белый)
